"id","input_address","match","match_type","out_address","lat","lon","tiger_line_id","tiger_line_side","state_fips","county_fips","tract_fips","block_fips"
301,"1 E CENTER ST STE 270, FAYETTEVILLE, AR, 72701","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"1 E CENTER ST SUITE 300, PROVO, UT, 84606","Match","Non_Exact","1 E CENTER ST, PROVO, UT, 84606",40.2337839730001,-111.657778024,"652892612","L","49","049","002400","1019"
303,"1 E CHASE ST SUITE 217, BALTIMORE, MD, 21202","Match","Non_Exact","1 E CHASE ST, BALTIMORE, MD, 21202",39.302403321,-76.615915791,"642142032","R","24","510","110200","3010"
304,"1 E CHASE STREET 814, BALTIMORE, MD, 21202","Match","Non_Exact","1 E CHASE ST, BALTIMORE, MD, 21202",39.302403321,-76.615915791,"642142032","R","24","510","110200","3010"
305,"1 E CHASE STREET SUITE 209, PIKESVILLE, MD, 21208","Match","Non_Exact","1 EAST RD, PIKESVILLE, MD, 21208",39.3711482210001,-76.71403909,"191469040","R","24","005","403402","1008"
306,"1 E CHASE STREET, Baltimore, MD, 21215","Match","Non_Exact","1 E CHASE ST, BALTIMORE, MD, 21202",39.302403321,-76.615915791,"642142032","R","24","510","110200","3010"
307,"1 E ERIE ST STE 525 4272, CHICAGO, IL, 60661","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"1 E ERIE ST STE 525 PMB 4587, CHICAGO, IL, 60611","Match","Non_Exact","1 E ERIE ST, CHICAGO, IL, 60611",41.894068496,-87.628023823,"111769014","R","17","031","081500","1003"
309,"1 E ERIE ST STE 525-4499, CHICAGO, IL, 60611","Match","Non_Exact","1 E ERIE ST, CHICAGO, IL, 60611",41.894068496,-87.628023823,"111769014","R","17","031","081500","1003"
310,"1 E LIBERTY ST  STE 600, RENO, NV, 89501","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"1 E MAIN ST UNIT 203, BEACON, NY, 12508","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"1 E MAIN STREET, AMELIA, OH, 45102","Match","Exact","1 E MAIN ST, AMELIA, OH, 45102",39.0269081800001,-84.216094033,"641734010","L","39","025","041105","3006"
313,"1 E MONTANA ST, HIGHLAND PARK, MI, 48203","Match","Exact","1 E MONTANA ST, HIGHLAND PARK, MI, 48203",42.4239261710001,-83.1016797469999,"95462104","L","26","163","509000","4014"
314,"1 E WACKER DR SUITE 510, CHICAGO, IL, 60601","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,"1 E WACKER DRIVE SUITE 1700, CHICAGO, IL, 60601","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"1 E WILHELM ST, SCHERERVILLE, IN, 46375","Match","Exact","1 E WILHELM ST, SCHERERVILLE, IN, 46375",41.491042679,-87.4514046689999,"98422773","R","18","089","042704","2016"
317,"1 EAGLE DRIVE, ROGERS, TX, 76569","Match","Exact","1 EAGLE DR, ROGERS, TX, 76569",30.9294836980001,-97.230525502,"648875555","L","48","027","023402","2074"
318,"1 EAGLE HILL DRIVE, TOLLAND, CT, 6084","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"1 EAGLE VALLEY CT, BROADVIEW HEIGHTS, OH, 44147","Match","Exact","1 EAGLE VALLEY CT, BROADVIEW HEIGHTS, OH, 44147",41.3219463790001,-81.645544129,"61150919","R","39","035","136103","1008"
320,"1 EARHART DRIVE SUITE 7, COATESVILLE, PA, 19320","Match","Exact","1 EARHART DR, COATESVILLE, PA, 19320",39.9710114540001,-75.861851918,"179479597","L","42","029","305300","2037"
321,"1 EARHART ST UNIT 323, CAMBRIDGE, MA, 2141","Match","Exact","1 EARHART ST, CAMBRIDGE, MA, 02141",42.3712728560001,-71.0743048909999,"624780948","R","25","017","352101","2002"
322,"1 EAST 14TH STREET, SAN LEANDRO, CA, 94577","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"1 EAST 1ST STREET 213, DULUTH, MN, 55802","Match","Exact","1 E 1ST ST, DULUTH, MN, 55802",46.7877012960001,-92.099197236,"163214398","L","27","137","001900","3005"
324,"1 EAST 4TH ST  SUITE 1400, CINCINNATI, OH, 45202","Match","Exact","1 E 4TH ST, CINCINNATI, OH, 45202",39.0999645110001,-84.512599425,"103936674","R","39","061","026500","3025"
325,"1 EAST 4TH STREET SUITE 1400, CINCINNATI, OH, 45202","Match","Exact","1 E 4TH ST, CINCINNATI, OH, 45202",39.0999645110001,-84.512599425,"103936674","R","39","061","026500","3025"
326,"1 EAST ALLEN ST, WENTZVILLE, MO, 63385","Match","Exact","1 E ALLEN ST, WENTZVILLE, MO, 63385",38.8114399900001,-90.852981943,"100011694","L","29","183","312195","2054"
327,"1 EAST ALLEN STREET SUITE 200, WENTZVILLE, MO, 63385","Match","Exact","1 E ALLEN ST, WENTZVILLE, MO, 63385",38.8114399900001,-90.852981943,"100011694","L","29","183","312195","2054"
328,"1 EAST BROAD ST, WESTFIELD, NJ, 7090","Match","Exact","1 E BROAD ST, WESTFIELD, NJ, 07090",40.6499327010001,-74.350039107,"60568256","L","34","039","036600","1024"
329,"1 EAST CHAPMAN STREET, ELY, MN, 55731","Match","Exact","1 E CHAPMAN ST, ELY, MN, 55731",47.9023140360001,-91.8667943569999,"163156903","R","27","137","015300","2015"
330,"1 EAST ERIE ST STE 525 PMB 4116, CHICAGO, IL, 60611","Match","Exact","1 E ERIE ST, CHICAGO, IL, 60611",41.894068496,-87.628023823,"111769014","R","17","031","081500","1003"
331,"1 EAST ERIE STE 521-4221, CHICAGO, IL, 60611","Match","Non_Exact","1 E ERIE ST, CHICAGO, IL, 60611",41.894068496,-87.628023823,"111769014","R","17","031","081500","1003"
332,"1 EAST ERIE STREET SUITE 525-4767, CHICAGO, IL, 60611","Match","Exact","1 E ERIE ST, CHICAGO, IL, 60611",41.894068496,-87.628023823,"111769014","R","17","031","081500","1003"
333,"1 EAST HECKER ROAD, CENTURY, FL, 32535","Match","Exact","1 E HECKER RD, CENTURY, FL, 32535",30.9734484030001,-87.263927178,"93235076","L","12","033","004000","4018"
334,"1 EAST LIBERTY 6TH FLOOR, RENO, NV, 89501","Match","Non_Exact","1 E LIBERTY ST, RENO, NV, 89501",39.5219291550001,-119.811049226,"107045227","L","32","031","000106","1013"
335,"1 EAST MAIN ST SUITE 100, ROCHESTER, NY, 14614","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"1 EAST MAIN STREET  10TH FLOOR, ROCHESTER, NY, 14614","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"1 EAST MARKET STREET NO 226, HYDE PARK, NY, 12538","Match","Non_Exact","1 E MARKET ST, HYDE PARK, NY, 12538",41.791506176,-73.9359227319999,"4164068","L","36","027","070201","3004"
338,"1 EAST OLIVE AVE, REDLANDS, CA, 92373","Match","Exact","1 E OLIVE AVE, REDLANDS, CA, 92373",34.053476588,-117.181186827,"144664438","L","06","071","008100","1039"
339,"1 EAST UNIVERSITY PARKWAY NUM 1009, BALTIMORE, MD, 21218","Match","Exact","1 E UNIVERSITY PKWY, BALTIMORE, MD, 21218",39.3319769280001,-76.6171098889999,"206435254","L","24","510","120202","3001"
340,"1 EAST WACKER STE 400, CHICAGO, IL, 60601","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"1 EDGE LN, PALM COAST, FL, 32164","Match","Exact","1 EDGE LN, PALM COAST, FL, 32164",29.4907768210001,-81.23990817,"648111423","L","12","035","060218","2097"
342,"1 EDGECOMB STREET, ALBANY, NY, 12209","Match","Exact","1 EDGECOMB ST, ALBANY, NY, 12209",42.645502621,-73.788995067,"18309462","L","36","001","001902","1005"
343,"1 EDGERTON PARK, ROCHESTER, NY, 14608","Match","Exact","1 EDGERTON PARK, ROCHESTER, NY, 14608",43.170367039,-77.6348143289999,"14563514","R","36","055","002400","2008"
344,"1 EDUCATION DRIVE, GARDEN CITY, NY, 11530","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,"1 ELIZABETH PLACE, NYACK, NY, 10960","Match","Exact","1 ELIZABETH PL, NYACK, NY, 10960",41.077856636,-73.921643299,"124600803","R","36","087","013200","2017"
346,"1 ELIZABETH ST APT 12, RIDGEFIELD, NJ, 7657","Match","Exact","1 ELIZABETH ST, RIDGEFIELD, NJ, 07657",40.8266621810001,-74.006674521,"64398691","R","34","003","045101","4007"
347,"1 ELLIOTT ROAD, BROOMALL, PA, 19008","Match","Non_Exact","1 ELLIOT RD, BROOMALL, PA, 19008",39.969138226,-75.382525372,"134898028","R","42","045","408001","4004"
348,"1 ELLISH PARKWAY, SPRING VALLEY, NY, 10977","Match","Exact","1 ELLISH PKWY, SPRING VALLEY, NY, 10977",41.1168868680001,-74.05650543,"124593341","R","36","087","012107","3007"
349,"1 ELMWOOD STREET, BOSTON, MA, 2120","Match","Exact","1 ELMWOOD ST, BOSTON, MA, 02120",42.330390075,-71.094516082,"85724284","R","25","025","081400","1001"
350,"1 EMBARCADERO CENTER NO 26101, SAN FRANCISCO, CA, 94126","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,"1 EMERSON PLACE APT 17N, BOSTON, MA, 2114","Match","Exact","1 EMERSON PL, BOSTON, MA, 02114",42.3641425610001,-71.0685241739999,"650137716","L","25","025","020301","1005"
352,"1 ENDERS ISLAND, MYSTIC, CT, 6355","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,"1 EQUESTRIAN CT NORTH, GLEN CARBON, IL, 62034","Match","Exact","1 EQUESTRIAN CT N, GLEN CARBON, IL, 62034",38.7671294730001,-89.96249971,"107717542","L","17","119","403121","3004"
354,"1 ERIE STREET SUITE 525 PMB 4455, CHICAGO, IL, 60611","Match","Non_Exact","1 E ERIE ST, CHICAGO, IL, 60611",41.894068496,-87.628023823,"111769014","R","17","031","081500","1003"
355,"1 ESPLANADE DRIVE, BARNEGAT, NJ, 8005","Match","Non_Exact","1 ESPLANDE DR, BARNEGAT, NJ, 08005",39.766319077,-74.2685078,"637465707","R","34","029","734005","1027"
356,"1 ETHAN ALLEN HOMESTEAD, BURLINGTON, VT, 5408","Match","Exact","1 ETHAN ALLEN HOMESTEAD, BURLINGTON, VT, 05408",44.507884931,-73.232038216,"135861928","L","50","007","000300","3003"
357,"1 ETHEL AVENUE, HAWTHORNE, NJ, 7506","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,"1 ETZE AVENUE SUITE 205, MOUNT PLEASANT, PA, 15666","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"1 EVERGREEN DRIVE, RUMSON, NJ, 7760","Match","Exact","1 EVERGREEN DR, RUMSON, NJ, 07760",40.3732891780001,-73.991764749,"90452956","L","34","025","803900","2009"
360,"1 EVERGREEN PLACE, MORRISTOWN, NJ, 7960","Match","Exact","1 EVERGREEN PL, MORRISTOWN, NJ, 07960",40.8053907090001,-74.464337556,"60465886","L","34","027","043301","2014"
361,"1 EVES DR STE 109, MARLTON, NJ, 8053","Match","Exact","1 EVES DR, MARLTON, NJ, 08053",39.909972071,-74.9349621659999,"134064225","R","34","005","704004","4010"
362,"1 EXECUTIVE BLVD STE 110, SUFFERN, NY, 10901","Match","Exact","1 EXECUTIVE BLVD, SUFFERN, NY, 10901",41.117839589,-74.1119560769999,"124607331","L","36","087","011602","3007"
363,"1 EXECUTIVE CT STE 4, SOUTH BARRINGTON, IL, 60010","Match","Exact","1 EXECUTIVE CT, S BARRINGTON, IL, 60010",42.080435564,-88.14234905,"637795280","R","17","031","804203","1022"
364,"1 EXECUTIVE PARK, GRANITE CITY, IL, 62040","Match","Exact","1 EXECUTIVE PARK, GRANITE CITY, IL, 62040",38.7558693080001,-90.096473869,"107719458","L","17","119","401905","4024"
365,"1 FAIRPORT VILLAGE LANDING, FAIRPORT, NY, 14450","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"1 FALCON DRIVE, COLUMBIA, SC, 29204","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,"1 FARMFIELD ST, FAIRHAVEN, MA, 2719","Match","Exact","1 FARMFIELD ST, FAIRHAVEN, MA, 02719",41.63131781,-70.90219724,"46755613","R","25","005","655400","1016"
368,"1 FAVOR STREET, ROCHESTER, NY, 14608","Match","Exact","1 FAVOR ST, ROCHESTER, NY, 14608",43.1519936820001,-77.6196992329999,"635433759","L","36","055","009500","3011"
369,"1 FAWN DR, LEBANON, NJ, 8833","Match","Exact","1 FAWN DR, LEBANON, NJ, 08833",40.5841683740001,-74.867589089,"60009223","L","34","019","011003","3042"
370,"1 FAWNBROOK COURT, SACRAMENTO, CA, 95823","Match","Exact","1 FAWNBROOK CT, SACRAMENTO, CA, 95823",38.446618012,-121.438261957,"133380187","L","06","067","009609","1012"
371,"1 FERN DR, JERICHO, NY, 11753","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"1 FITZWILLIAM PARK, FARMINGTON, CT, 6032","Match","Exact","1 FITZWILLIAM PARK, FARMINGTON, CT, 06032",41.753140224,-72.835183833,"637223976","L","09","003","460203","2003"
373,"1 FLORETTA PL UNIT 80554, RALEIGH, NC, 27623","Match","Non_Exact","1 FLORETTA PL, RALEIGH, NC, 27617",35.9050018780001,-78.748801681,"648940617","L","37","183","053717","1002"
374,"1 FORD AVE, LAKEWOOD, NJ, 8701","Match","Exact","1 FORD AVE, LAKEWOOD, NJ, 08701",40.0604716770001,-74.21956224,"617764077","L","34","029","715800","1011"
375,"1 FORESTRY DRIVE       102 BRAY HAL, SYRACUSE, NY, 13210","Match","Exact","1 FORESTRY DR, SYRACUSE, NY, 13210",43.0337914460001,-76.1391922779999,"46625239","L","36","067","004302","4005"
376,"1 FORGE DR, MALVERN, PA, 19355","Match","Exact","1 FORGE DR, MALVERN, PA, 19355",40.0601065560001,-75.547131343,"179494335","R","42","029","302104","4001"
377,"1 FORREST AVENUE, RUMSON, NJ, 7760","Match","Exact","1 FORREST AVE, RUMSON, NJ, 07760",40.3767178040001,-74.00557632,"90486975","L","34","025","803900","1000"
378,"1 FORRESTAL HEIGHTS, BEACON, NY, 12508","Match","Exact","1 FORRESTAL HTS, BEACON, NY, 12508",41.5007874340001,-73.975625656,"4218153","L","36","027","210201","3006"
379,"1 FRANKLIN AVE, WHITE PLAINS, NY, 10601","Match","Exact","1 FRANKLIN AVE, WHITE PLAINS, NY, 10601",41.0330868300001,-73.761870458,"139741774","L","36","119","008802","2000"
380,"1 FRANKLIN STREET, BOSTON, MA, 2110","Match","Exact","1 FRANKLIN ST, BOSTON, MA, 02110",42.3563402550001,-71.059384592,"85709865","R","25","025","070104","3002"
381,"1 FRENCHS ALLEY, SENATOBIA, MS, 38668","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,"1 GARDEN AVE, CARLE PLACE, NY, 11514","Match","Exact","1 GARDEN AVE, CARLE PLACE, NY, 11514",40.748066339,-73.6052613049999,"147626959","R","36","059","303800","2007"
383,"1 GARDNERS LANE, ANSONIA, CT, 6401","Match","Exact","1 GARDNERS LN, ANSONIA, CT, 06401",41.358608716,-73.080349392,"3734256","R","09","009","125400","1004"
384,"1 GATESWAY COURT, DURHAM, NC, 27707","Match","Exact","1 GATESWAY CT, DURHAM, NC, 27707",35.969266627,-78.981349791,"71767080","L","37","063","002029","1006"
385,"1 GEIGER LANE, WARREN, NJ, 7059","Match","Exact","1 GEIGER LN, WARREN, NJ, 07059",40.6254492140001,-74.5042631699999,"59953138","L","34","035","052203","2000"
386,"1 GILA PLACE, LAKEWOOD, NJ, 8701","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,"1 GLEDHILL DR, GALION, OH, 44833","Match","Exact","1 GLEDHILL DR, GALION, OH, 44833",40.7297600100001,-82.804288801,"12077344","L","39","033","975200","2004"
388,"1 GLEN ROAD, WEST HEMPSTEAD, NY, 11552","Match","Exact","1 GLEN RD, W HEMPSTEAD, NY, 11552",40.676337496,-73.651125371,"147675470","R","36","059","406202","3015"
389,"1 GLENLAKE PARKWAY SUITE 650, ATLANTA, GA, 30328","Match","Non_Exact","1 GLENLAKE PKWY NE, ATLANTA, GA, 30328",33.937860319,-84.3599712069999,"643082587","R","13","121","010127","4000"
390,"1 GLENWOOD AVENUE APT 5D, YONKERS, NY, 10701","Match","Exact","1 GLENWOOD AVE, YONKERS, NY, 10701",40.9502733160001,-73.89830604,"139742845","L","36","119","000702","3001"
391,"1 GLOUCESTER RD APT 101, HILTONHEAD, SC, 29928","Match","Non_Exact","1 GLOUCESTER RD, HILTON HEAD, SC, 29928",32.155291838,-80.754229444,"87635911","L","45","013","010300","2009"
392,"1 GLYNN GARTH, REISTERSTOWN, MD, 21136","Match","Exact","1 GLYNN GARTH, REISTERSTOWN, MD, 21136",39.4655717420001,-76.8040580529999,"191462480","L","24","005","404402","2000"
393,"1 GOLDEN BEAR DR, MAHANOY CITY, PA, 17948","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,"1 GOLF TERRACE, DAPHNE, AL, 36526","Match","Exact","1 GOLF TER, DAPHNE, AL, 36526",30.649913165,-87.895741629,"647798679","R","01","003","010704","1041"
395,"1 GOLF TERRANCE, DAPHNE, AL, 36526","Match","Non_Exact","1 GOLF TER, DAPHNE, AL, 36526",30.649913165,-87.895741629,"647798679","R","01","003","010704","1041"
396,"1 GORHAM ISLAND STE 300, WESTPORT, CT, 6880","Match","Non_Exact","1 GORHAM ISLAND RD, WESTPORT, CT, 06880",41.143667915,-73.363317157,"3238259","R","09","001","050200","2011"
397,"1 GOVERNMENT CENTER SUITE 2120, TOLEDO, OH, 43604","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"1 GRACE RIDGE COURT, MONKTON, MD, 21111","Match","Exact","1 GRACE RIDGE CT, MONKTON, MD, 21111",39.584626701,-76.66311623,"191545888","R","24","005","407001","2017"
399,"1 GRACE RIDGE CT, MONKTON, MD, 21111","Match","Exact","1 GRACE RIDGE CT, MONKTON, MD, 21111",39.584626701,-76.66311623,"191545888","R","24","005","407001","2017"
400,"1 GRACEWOOD COURT, COVE NECK, NY, 11771","Match","Non_Exact","1 GRACEWOOD CT, OYSTER BAY, NY, 11771",40.8801159440001,-73.504334875,"147692640","L","36","059","518201","1009"
401,"1 GRAY STREET, NORTH ANDOVER, MA, 1845","Match","Exact","1 GRAY ST, NORTH ANDOVER, MA, 01845",42.6387244800001,-71.088522272,"86673922","R","25","009","253204","2015"
402,"1 GREENBRIER RD, WESTPORT, CT, 6880","Match","Exact","1 GREENBRIER RD, WESTPORT, CT, 06880",41.181126906,-73.344234141,"653167872","L","09","001","050302","1009"
403,"1 GREENVIEW DRIVE, WEST BRANCH, IA, 52358","Match","Exact","1 GREENVIEW DR, WEST BRANCH, IA, 52358",41.6777832600001,-91.3638120909999,"651096342","L","19","031","450500","3002"
404,"1 GREENWAVE CIR, FALLON, NV, 89406","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,"1 GREYHOUND LANE, BOERNE, TX, 78006","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,"1 GREYHOUND LN, BOERNE, TX, 78006","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,"1 GRUMMAN AVE 5E, NEWARK, NJ, 7112","Match","Exact","1 GRUMMAN AVE, NEWARK, NJ, 07112",40.7011887470001,-74.212642924,"63466674","R","34","013","004700","3003"
408,"1 H STREET PLACE, BOSTON, MA, 2127","Match","Exact","1 H STREET PL, BOSTON, MA, 02127",42.335788183,-71.041610039,"85723145","L","25","025","060501","3006"
409,"1 HAGAN DRIVE, PINE BLUFF, AR, 71603","Match","Exact","1 HAGAN DR, PINE BLUFF, AR, 71603",34.198176903,-92.054015869,"2553232","R","05","069","001501","1015"
410,"1 HALF FALLS LANE, DUNCANNON, PA, 17020","Match","Exact","1 HALF FALLS LN, DUNCANNON, PA, 17020",40.47473763,-76.998809479,"617446425","L","42","099","030302","3011"
411,"1 HALFMOON, IRVINE, CA, 92614","Match","Exact","1 HALFMOON, IRVINE, CA, 92614",33.670815813,-117.81647545,"144058656","R","06","059","052519","3009"
412,"1 HALL ROAD, HAMPTON, VA, 23664","Match","Exact","1 HALL RD, HAMPTON, VA, 23664",37.0661427320001,-76.299666002,"103760443","L","51","650","012100","3000"
413,"1 HANSON PL APT 24D, BROOKLYN, NY, 11243","Match","Non_Exact","1 HANSON PL, BROOKLYN, NY, 11217",40.6850939080001,-73.977824815,"59077659","L","36","047","003500","1001"
414,"1 HARBOR POINT RD APT 1700, STAMFORD, CT, 6902","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,"1 HARBOR SQUARE APT 627, OSSINING, NY, 10562","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,"1 HARDING PLAZA, GLEN ROCK, NJ, 7452","Match","Exact","1 HARDING PLZ, GLEN ROCK, NJ, 07452",40.9609600270001,-74.128119732,"64414673","L","34","003","022200","6000"
417,"1 HARPERS FERRY ROAD, TOMS RIVER, NJ, 8753","Match","Exact","1 HARPERS FERRY RD, TOMS RIVER, NJ, 08753",39.9916251650001,-74.1665550989999,"203727526","L","34","029","722701","3003"
418,"1 HARPERS HOLLOW, EAST SANDWICH, MA, 2537","Match","Exact","1 HARPERS HOLLOW, EAST SANDWICH, MA, 02537",41.716184438,-70.414682184,"121554875","L","25","001","013400","3023"
419,"1 HARPOON CT, WILLIAMSBURG, VA, 23185","Match","Exact","1 HARPOON CT, WILLIAMSBURG, VA, 23185",37.2112529460001,-76.6171040309999,"103769582","R","51","095","080102","2008"
420,"1 HARRY ALLAN PARK, HONEOYE FALLS, NY, 14472","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"1 HARTWICK DRIVE, ONEONTA, NY, 13820","Match","Exact","1 HARTWICK DR, ONEONTA, NY, 13820",42.4605186680001,-75.071202292,"125918666","L","36","077","591700","2010"
422,"1 HARVARD STREET, BROOKLINE, MA, 2445","Match","Exact","1 HARVARD ST, BROOKLINE, MA, 02445",42.3332538120001,-71.118738407,"87245372","R","25","021","400900","3016"
423,"1 HASECO AVENUE, PORT CHESTER, NY, 10573","Match","Exact","1 HASECO AVE, PORT CHESTER, NY, 10573",41.00432885,-73.66876789,"139762248","R","36","119","008000","3005"
424,"1 HASSMAR RD, ENFIELD, CT, 6082","Match","Exact","1 HASSMAR RD, ENFIELD, CT, 06082",42.0240374320001,-72.538875425,"3480700","L","09","003","524300","2002"
425,"1 HASTINGS POND ROAD, WARWICK, MA, 1378","Match","Exact","1 HASTINGS POND RD, WARWICK, MA, 01378",42.679335875,-72.3377423709999,"39913527","L","25","011","040400","1048"
426,"1 HAVEN HILL RD, RUTLAND, MA, 1543","Match","Exact","1 HAVEN HILL RD, RUTLAND, MA, 01543",42.3821324950001,-71.934945375,"40061528","L","25","027","721103","1024"
427,"1 HAWTHORNE CT, BLACKWOOD, NJ, 8012","Match","Exact","1 HAWTHORNE CT, BLACKWOOD, NJ, 08012",39.8264107950001,-75.0763859589999,"134379976","L","34","007","608302","3007"
428,"1 HAYDEN DR, PETERSBURG, VA, 23806","Match","Non_Exact","1 HAYDEN ST, PETERSBURG, VA, 23806",37.23488661,-77.419952467,"643011966","L","51","041","100600","2009"
429,"1 HAYWARD FIELD, MILFORD, MA, 1757","Match","Exact","1 HAYWARD FIELD, MILFORD, MA, 01757",42.147407915,-71.511868925,"40039663","L","25","027","744202","1000"
430,"1 HAYWOOD STREET SUITE 401, ASHEVILLE, NC, 28801","Match","Exact","1 HAYWOOD ST, ASHEVILLE, NC, 28801",35.594632893,-82.554006159,"36845548","R","37","021","000100","1008"
431,"1 HAZEL ROAD, BERKELEY, CA, 94705","Match","Exact","1 HAZEL RD, BERKELEY, CA, 94705",37.856389672,-122.246432247,"606340917","L","06","001","423800","2001"
432,"1 HELGER LN, L COMPTON, RI, 2837","Match","Exact","1 HELGER LN, L COMPTON, RI, 02837",41.5227266680001,-71.170774249,"47355012","L","44","005","041400","3014"
433,"1 HERITAGE BLVD, PRINCETON, NJ, 8540","Match","Exact","1 HERITAGE BLVD, PRINCETON, NJ, 08540",40.3256431890001,-74.6513109539999,"60191154","R","34","021","004314","6001"
434,"1 HERITAGE CIRCLE, WARETOWN, NJ, 8758","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,"1 HERITAGE PLAZA RD, WHITE SALMON, WA, 98672","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,"1 HERMAN PARK COURT APT 167, HOUSTON, TX, 77021","Match","Non_Exact","1 HERMANN PARK CT, HOUSTON, TX, 77021",29.7100492440001,-95.382870426,"233372397","L","48","201","313101","1003"
437,"1 HERMANN MUSEUM CIRCLE DR AP E1106, HOUSTON, TX, 77004","Match","Exact","1 HERMANN MUSEUM CIRCLE DR, HOUSTON, TX, 77004",29.718632794,-95.381680095,"650077976","R","48","201","312601","2004"
438,"1 HERMANN MUSEUM CIRCLE DR APT 3081, HOUSTON, TX, 77004","Match","Exact","1 HERMANN MUSEUM CIRCLE DR, HOUSTON, TX, 77004",29.718632794,-95.381680095,"650077976","R","48","201","312601","2004"
439,"1 HERMANN PARK CT APT 441, HOUSTON, TX, 77021","Match","Exact","1 HERMANN PARK CT, HOUSTON, TX, 77021",29.7100492440001,-95.382870426,"233372397","L","48","201","313101","1003"
440,"1 HESTER DR, DUBLIN, GA, 31021","Match","Exact","1 HESTER DR, DUBLIN, GA, 31021",32.528793373,-82.92717601,"100652857","L","13","175","950500","2022"
441,"1 HI LO LANE, CONROE, TX, 77303","Match","Non_Exact","1 HILO LN, CONROE, TX, 77303",30.356632898,-95.4638166889999,"79297037","L","48","339","693800","1001"
442,"1 HIAWATHA CIRCLE, MADISON, WI, 53711","Match","Exact","1 HIAWATHA CIR, MADISON, WI, 53711",43.043545452,-89.4494686689999,"49493787","R","55","025","000700","2001"
443,"1 HICKORY COURT, CRANBURY, NJ, 8512","Match","Exact","1 HICKORY CT, CRANBURY, NJ, 08512",40.3389577040001,-74.555463429,"60304968","R","34","023","008602","3012"
444,"1 HICKORY LANE, GREENBRIER, AR, 72058","Match","Exact","1 HICKORY LN, GREENBRIER, AR, 72058",35.180812051,-92.475362777,"141061787","R","05","045","030103","2017"
445,"1 HIDDEN BROOK WAY, SINKING SPRING, PA, 19608","Match","Exact","1 HIDDEN BROOK WAY, SINKING SPRING, PA, 19608",40.328926842,-76.023846675,"612457364","R","42","011","010902","1013"
446,"1 HIGH POINTE RIDGE, SICKLERVILLE, NJ, 8081","Match","Exact","1 HIGH POINTE RIDGE, SICKLERVILLE, NJ, 08081",39.703011389,-74.915273449,"617120320","L","34","007","609205","4006"
447,"1 HIGH SCHOOL DR, MONROE, NC, 28112","Match","Exact","1 HIGH SCHOOL DR, MONROE, NC, 28112",34.9743786650001,-80.526574854,"14174569","R","37","179","020602","2017"
448,"1 HIGH ST, ROCKPORT, MA, 1966","Match","Exact","1 HIGH ST, ROCKPORT, MA, 01966",42.65756322,-70.6158061529999,"86633641","R","25","009","220101","3026"
449,"1 HIGH STREET, ROCKPORT, MA, 1966","Match","Exact","1 HIGH ST, ROCKPORT, MA, 01966",42.65756322,-70.6158061529999,"86633641","R","25","009","220101","3026"
450,"1 HILL STREET, OSSINING, NY, 10562","Match","Exact","1 HILL ST, OSSINING, NY, 10562",41.1613032660001,-73.867131709,"139792979","R","36","119","013301","1006"
