"id","input_address","match","match_type","out_address","lat","lon","tiger_line_id","tiger_line_side","state_fips","county_fips","tract_fips","block_fips"
294,"10 WINCHESTER TERRACE, JAMAICA PLAIN, MA, 2130","Match","Exact","10 WINCHESTER TER, JAMAICA PLAIN, MA, 02130",42.303606922,-71.126589256,"85718204","L","25","025","120105","1004"
295,"10 WIND RD NW, ALBUQUERQUE, NM, 87120","Match","Exact","10 WIND RD NW, ALBUQUERQUE, NM, 87120",35.142415677,-106.697611889,"627952854","L","35","001","004728","4008"
296,"10 WINDI HILL DRIVE, GREENSBURG, PA, 15601","Match","Non_Exact","10 WINDIHILL DR, GREENSBURG, PA, 15601",40.331543675,-79.545291657,"630047572","L","42","129","803800","3011"
297,"10 WINDING WAY, MALVER, PA, 19355","Match","Non_Exact","10 WINDING WAY, MALVERN, PA, 19355",40.047090659,-75.533425885,"179512956","R","42","029","302103","4017"
298,"10 WINROCK PL, THE WOODLANDS, TX, 77382","Match","Exact","10 WINROCK PL, THE WOODLANDS, TX, 77382",30.2079363660001,-95.509062318,"79318601","R","48","339","690609","2005"
299,"10 WINTER STREET SUITE 6, HARTFORD, CT, 6120","Match","Exact","10 WINTER ST, HARTFORD, CT, 06120",41.778816378,-72.681376684,"3494662","R","09","003","501800","2001"
300,"10 WINTHROP STREET, MILTON, MA, 2186","Match","Exact","10 WINTHROP ST, MILTON, MA, 02186",42.2576104140001,-71.088625812,"87247305","L","25","021","416200","2005"
301,"10 WIXTEAD COURT, DOUGLAS, MA, 1516","Match","Exact","10 WIXTEAD CT, DOUGLAS, MA, 01516",42.077302436,-71.7145689239999,"40151012","L","25","027","752101","2003"
302,"10 WOLVERINE COVE, SARDINIA, OH, 45171","Match","Exact","10 WOLVERINE COVE, SARDINIA, OH, 45171",38.9327762350001,-83.771804731,"100968218","R","39","015","951500","2110"
303,"10 WOOD CIRCLE, OCEAN VIEW, DE, 19970","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"10 WOOD ST, WAYNE, NJ, 7470","Match","Exact","10 WOOD ST, WAYNE, NJ, 07470",40.9024543790001,-74.265585433,"65259032","L","34","031","246300","2006"
305,"10 WOODBRIDGE COURT, TRABUCO CANYON, CA, 92679","Match","Exact","10 WOODBRIDGE CT, TRABUCO CANYON, CA, 92679",33.641551559,-117.569707545,"144390039","L","06","059","032043","1000"
306,"10 WOODBROOK ROAD, PLEASANTVILLE, NY, 10570","Match","Exact","10 WOODBROOK RD, PLEASANTVILLE, NY, 10570",41.1335327260001,-73.761039534,"139736767","R","36","119","012101","2038"
307,"10 WOODFALL ROAD, MEDFIELD, MA, 2052","Match","Exact","10 WOODFALL RD, MEDFIELD, MA, 02052",42.2120528730001,-71.327764902,"87237374","R","25","021","406101","3006"
308,"10 WRIGHT CIRCLE, NEWARK, DE, 19702","Match","Exact","10 WRIGHT CIR, NEWARK, DE, 19702",39.645944312,-75.6705738379999,"187278683","R","10","003","014906","1015"
309,"10 WYCKOFF PLACE, WOODMERE, NY, 11598","Match","Exact","10 WYCKOFF PL, WOODMERE, NY, 11598",40.628667056,-73.711137637,"147677772","R","36","059","411400","3004"
310,"10 YACHT CLUB DR, HILTON HEAD, SC, 29926","Match","Exact","10 YACHT CLUB DR, HILTON HEAD, SC, 29926",32.2180031990001,-80.779826352,"635578183","R","45","013","010500","2042"
311,"10 YALE BLVD, NEW HYDE PARK, NY, 11040","Match","Exact","10 YALE BLVD, NEW HYDE PARK, NY, 11040",40.744182289,-73.686041949,"147665942","L","36","059","302800","6001"
312,"10 YEAR, FREEHOLD, NJ, 7728","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"10 YELLOWSTONE AVE, BILLINGS, MT, 59101","Match","Exact","10 YELLOWSTONE AVE, BILLINGS, MT, 59101",45.7791384590001,-108.515769083,"181477386","L","30","111","000401","2027"
314,"10-11 162ND ST  APT 3B, WHITESTONE, NY, 11357","Match","Exact","10-11 162ND ST, WHITESTONE, NY, 11357",40.791778789,-73.799937465,"59701711","L","36","081","099100","2002"
315,"10-11 162ND ST 3-B, WHITESTONE, NY, 11357","Match","Exact","10-11 162ND ST, WHITESTONE, NY, 11357",40.791778789,-73.799937465,"59701711","L","36","081","099100","2002"
316,"10-12 EAST 130TH STREET, NEW YORK, NY, 10037","Match","Exact","10 E 130TH ST, NEW YORK, NY, 10037",40.809428639,-73.939595211,"642471856","R","36","061","020600","1002"
317,"10-20 WASHINGTON AVE, IRVINGTON, NJ, 7111","Match","Exact","10 WASHINGTON AVE, IRVINGTON, NJ, 07111",40.7266734680001,-74.226210635,"641171138","R","34","013","011900","1006"
318,"10-22 5TH STREET, FAIR LAWN, NJ, 7410","Match","Exact","10-22 5TH ST, FAIR LAWN, NJ, 07410",40.9285438910001,-74.132595881,"64405864","L","34","003","017301","1007"
319,"10-5 ARTHUR DR, SOUTH WINDSOR, CT, 6074","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"10, JONESBORO, AR, 72401","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"10, NASHVILLE, TN, 37217","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"10, RALEIGH, NC, 27603","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"10, ST LOUIS, MO, 63113","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"100  PHELPS AVENUE, NORTH ADAMS, MA, 1247","Match","Exact","100 PHELPS AVE, NORTH ADAMS, MA, 01247",42.696177392,-73.1566351019999,"3915250","R","25","003","921500","2027"
325,"100 09 METROPOLITAN AVE, FOREST HILLS, NY, 11375","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"100 10 MILE RD NW, SPARTA, MI, 49345","Match","Exact","100 10 MILE RD NW, SPARTA, MI, 49345",43.116617498,-85.673108951,"12450500","R","26","081","011401","1000"
327,"100 10TH STREET W, BRADENTON, FL, 34205","Match","Exact","100 10TH ST W, BRADENTON, FL, 34205",27.4989951520001,-82.57194634,"16234445","R","12","081","000101","2011"
328,"100 11TH AVENUE SUITE 5A, NEW YORK, NY, 10011","Match","Exact","100 11TH AVE, NEW YORK, NY, 10011",40.7461128040001,-74.007970831,"639467508","R","36","061","009901","1006"
329,"100 11TH AVENUE SW, BIRMINGHAM, AL, 35211","Match","Exact","100 11TH AVE SW, BIRMINGHAM, AL, 35211",33.4840183900001,-86.833350025,"81580785","R","01","073","005103","2019"
330,"100 12TH ST NW, NEW PRAGUE, MN, 56071","Match","Non_Exact","100 12TH ST NE, NEW PRAGUE, MN, 56071",44.5579095350001,-93.5735782359999,"646671259","R","27","139","081200","6003"
331,"100 140TH AVE SE, BELLEVUE, WA, 98005","Match","Exact","100 140TH AVE SE, BELLEVUE, WA, 98005",47.608925002,-122.153504308,"186613360","L","53","033","023604","1001"
332,"100 177TH AVE SW, MINOT, ND, 58701","Match","Exact","100 177TH AVE SW, MINOT, ND, 58701",48.0518699250001,-101.297789359,"200518863","L","38","101","011300","1185"
333,"100 17TH AVE W, SHAKOPEE, MN, 55379","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"100 17TH AVE WEST, SHAKOPEE, MN, 55379","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"100 17TH AVENUE WEST, SHAKOPEE, MN, 55379","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"100 19TH AVENUE SOUTH, SAINT PETERSBURG, FL, 33705","Match","Exact","100 19TH AVE S, SAINT PETERSBURG, FL, 33705",27.751616778,-82.633965491,"124713769","L","12","103","020400","2007"
337,"100 24TH STREET SOUTH SUITE 1-134, BILLINGS, MT, 59102","Match","Non_Exact","100 24TH ST W, BILLINGS, MT, 59102",45.772117918,-108.57623815,"181474570","L","30","111","001804","3004"
338,"100 39TH STREET, ASTORIA, OR, 97103","Match","Exact","100 39TH ST, ASTORIA, OR, 97103",46.194941666,-123.798609831,"642914099","R","41","007","950300","3034"
339,"100 3RD AVE S SUITE 1305, MINNEAPOLIS, MN, 55401","Match","Exact","100 3RD AVE S, MINNEAPOLIS, MN, 55401",44.981882393,-93.262512277,"43631977","R","27","053","126101","1009"
340,"100 43RD ST SUITE 111, PITTSBURGH, PA, 15201","Match","Exact","100 43RD ST, PITTSBURGH, PA, 15201",40.4734253170001,-79.9642205869999,"51642250","R","42","003","090100","2009"
341,"100 57TH STREET SE, WASHINGTON, DC, 20019","Match","Exact","100 57TH ST SE, WASHINGTON, DC, 20019",38.88779713,-76.918193703,"76234167","L","11","001","009903","1007"
342,"100 5TH ST STE 2W, BRISTOL, TN, 37620","Match","Exact","100 5TH ST, BRISTOL, TN, 37620",36.5772735790001,-82.17046229,"615434160","L","47","163","042801","1010"
343,"100 5TH STREET  SUITE TWO WEST, BRISTOL, TN, 37620","Match","Exact","100 5TH ST, BRISTOL, TN, 37620",36.5772735790001,-82.17046229,"615434160","L","47","163","042801","1010"
344,"100 6TH STREET NE UNIT 2103, ATLANTA, GA, 30308","Match","Exact","100 6TH ST NE, ATLANTA, GA, 30308",33.777357984,-84.384345979,"650115108","L","13","121","001206","3001"
345,"100 78  STREET, NORTH BERGEN, NJ, 7047","Match","Exact","100 78TH ST, NORTH BERGEN, NJ, 07047",40.797493726,-73.999935399,"59599810","R","34","017","014102","2005"
346,"100 7TH AVE NORTH, NASHVILLE, TN, 37203","Match","Exact","100 7TH AVE N, NASHVILLE, TN, 37203",36.1602225250001,-86.781417022,"617928987","R","47","037","019503","1045"
347,"100 7TH AVENUE SUITE 150, CHARDON, OH, 44024","Match","Exact","100 7TH AVE, CHARDON, OH, 44024",41.5909844870001,-81.219626588,"137447983","L","39","055","312201","5000"
348,"100 8TH AVE APT 4C, BROOKLYN, NY, 11215","Match","Exact","100 8TH AVE, BROOKLYN, NY, 11215",40.672806753,-73.973423845,"59078223","R","36","047","015700","2000"
349,"100 8TH AVE SE, OELWEIN, IA, 50662","Match","Exact","100 8TH AVE SE, OELWEIN, IA, 50662",42.6769111020001,-91.902595855,"639542063","L","19","065","080500","2033"
350,"100 9TH AVENUE, HADDON HEIGHTS, NJ, 8035","Match","Exact","100 9TH AVE, HADDON HEIGHTS, NJ, 08035",39.8817394700001,-75.06448947,"134351796","R","34","007","605800","1017"
351,"100 ACADEMIC WAY, STRATHAM, NH, 3885","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"100 ACADEMY AVE, WOODBURY HEIGHTS, NJ, 8097","Match","Exact","100 ACADEMY AVE, WOODBURY HTS, NJ, 08097",39.8165377780001,-75.149948319,"134584527","R","34","015","500900","2001"
353,"100 ACADEMY DR, MERCERSBURG, PA, 17236","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"100 ACADEMY DRIVE, OLIVE BRANCH, MS, 38654","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"100 ACCESS ROAD SUITE 215, NORWOOD, MA, 2062","Match","Exact","100 ACCESS RD, NORWOOD, MA, 02062",42.186096923,-71.178045093,"648756488","L","25","021","413100","7008"
356,"100 ADA MAE CT, GEORGETOWN, KY, 40324","Match","Exact","100 ADA MAE CT, GEORGETOWN, KY, 40324",38.2097963580001,-84.585176557,"618465356","L","21","209","040604","1009"
357,"100 ADAMS STREET, COATSBURG, IL, 62325","Match","Exact","100 ADAMS ST, COATSBURG, IL, 62325",40.030811821,-91.1573860239999,"35074631","R","17","001","010100","4103"
358,"100 ADMIRAL CALLAGHAN LN 5493, VALLEJO, CA, 94591","Match","Exact","100 ADMIRAL CALLAGHAN LN, VALLEJO, CA, 94591",38.11200927,-122.229215432,"649681955","R","06","095","250103","1004"
359,"100 ADMIRAL CALLAGHAN LN UNIT 9351, VALLEJO, CA, 94591","Match","Exact","100 ADMIRAL CALLAGHAN LN, VALLEJO, CA, 94591",38.11200927,-122.229215432,"649681955","R","06","095","250103","1004"
360,"100 ADRIANA LANE, HUTTO, OK, 78634","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"100 ADRIS PL, DOTHAN, AL, 36303","Match","Exact","100 ADRIS PL, DOTHAN, AL, 36303",31.2436468060001,-85.457860308,"101242318","R","01","069","040204","3004"
362,"100 ADRIS PLACE, DOTHAN, AL, 36303","Match","Exact","100 ADRIS PL, DOTHAN, AL, 36303",31.2436468060001,-85.457860308,"101242318","R","01","069","040204","3004"
363,"100 ALAMEDA AVENUE, CUYAHOGA FALLS, OH, 44221","Match","Exact","100 ALAMEDA AVE, CUYAHOGA FALLS, OH, 44221",41.158147872,-81.482144363,"61348447","R","39","153","520600","3010"
364,"100 ALBERT WAY APT 1309, PRINCETON, NJ, 8540","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,"100 ALDRICH STREET 20J, BRONX, NY, 10475","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,"100 ALDRICH STREET, BRONX, NY, 10475","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,"100 ALEXAN DRIVE, SIMPSONVILLE, SC, 29681","Match","Exact","100 ALEXAN DR, SIMPSONVILLE, SC, 29681",34.7876630120001,-82.222293408,"636734945","R","45","045","003008","2000"
368,"100 ALMADOR, IRVINE, CA, 92614","Match","Exact","100 ALMADOR, IRVINE, CA, 92614",33.6751112640001,-117.830421814,"144095949","R","06","059","052523","4000"
369,"100 AMANDA LANE, MEDIA, PA, 19063","Match","Exact","100 AMANDA LN, MEDIA, PA, 19063",39.9118415940001,-75.386464931,"624887451","L","42","045","407902","1000"
370,"100 ANDOVER PARK W SUITE 150-179, TUKWILA, WA, 98188","Match","Exact","100 ANDOVER PARK W, TUKWILA, WA, 98188",47.4598355270001,-122.25436148,"653502503","L","53","033","026200","1079"
371,"100 ANDOVER PARK W UNIT 150-BOX 351, TUKWILLA, WA, 98188","Match","Non_Exact","100 ANDOVER PARK W, TUKWILA, WA, 98188",47.4598355270001,-122.25436148,"653502503","L","53","033","026200","1079"
372,"100 ANTWERP DRIVE, HICKSVILLE, OH, 43526","Match","Exact","100 ANTWERP DR, HICKSVILLE, OH, 43526",41.2899837320001,-84.766745353,"639282215","L","39","039","958300","3010"
373,"100 AQUA WAY STE 510, NEWPORT, KY, 41071","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,"100 ARKSEN AVE, CAMDEN, AR, 71701","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,"100 ARLINGTON AVE SUITE 102, NASHVILLE, TN, 37210","Match","Exact","100 ARLINGTON AVE, NASHVILLE, TN, 37210",36.1379372160001,-86.7338464809999,"97192583","L","47","037","015900","2021"
376,"100 ARLINGTON AVE, PATERSON, NJ, 7502","Match","Exact","100 ARLINGTON AVE, PATERSON, NJ, 07502",40.9147409130001,-74.19743289,"65260629","R","34","031","180101","3002"
377,"100 ARMSTRONG AVE, ROCHESTER, NY, 14617","Match","Exact","100 ARMSTRONG AVE, ROCHESTER, NY, 14617",43.2033782930001,-77.6167121029999,"14531884","L","36","055","010400","1014"
378,"100 ARNOLD AVENUE, RIVER RIDGE, LA, 70123","Match","Exact","100 ARNOLD AVE, RIVER RIDGE, LA, 70123",29.9658292610001,-90.2297422409999,"93549334","L","22","051","023800","1013"
379,"100 ARNOLD WAY, SOUTH WINDSOR, CT, 6074","Match","Exact","100 ARNOLD WAY, SOUTH WINDSOR, CT, 06074",41.8292532890001,-72.523828766,"3491993","L","09","003","487201","3005"
380,"100 ARROWHEAD DRIVE, ALGONQUIN, IL, 60102","Match","Exact","100 ARROWHEAD DR, ALGONQUIN, IL, 60102",42.1748251700001,-88.2878399159999,"119825934","L","17","111","871311","1039"
381,"100 ASBURY COURT, WINCHESTER, VA, 22602","Match","Exact","100 ASBURY CT, WINCHESTER, VA, 22602",39.1801608370001,-78.113139815,"55586168","R","51","069","051103","2008"
382,"100 ATLANTIC AVE, WAXAHACHIE, TX, 75165","Match","Exact","100 ATLANTIC AVE, WAXAHACHIE, TX, 75165",32.4094501590001,-96.817840345,"613758930","L","48","139","060217","3035"
383,"100 ATWELLS AVE APT 402, PROVIDENCE, RI, 2903","Match","Exact","100 ATWELLS AVE, PROVIDENCE, RI, 02903",41.8231110190001,-71.420619041,"47516040","R","44","007","000900","1044"
384,"100 AUBURN OAKS RD W, JACKSONVILLE, FL, 32218","Match","Exact","100 AUBURN OAKS RD W, JACKSONVILLE, FL, 32218",30.4341377800001,-81.6365960649999,"641039616","R","12","031","010202","1019"
385,"100 AUGUSTA DRIVE, ELKTON, MD, 21921","Match","Exact","100 AUGUSTA DR, ELKTON, MD, 21921",39.5583651050001,-75.803455135,"207855130","L","24","015","030200","2003"
386,"100 AUHANA ROAD UNIT 304, KIHEI, HI, 96753","Match","Exact","100 AUHANA RD, KIHEI, HI, 96753",20.7292765070001,-156.448366792,"85084750","R","15","009","030709","1003"
387,"100 AUSTIN STREET, PATCHOGUE, NY, 11772","Match","Exact","100 AUSTIN ST, PATCHOGUE, NY, 11772",40.778283539,-73.014121543,"638246433","R","36","103","158806","2009"
388,"100 AUTUMN DR, BRISTOL, VA, 24201","Match","Exact","100 AUTUMN DR, BRISTOL, VA, 24201",36.6173800940001,-82.185930194,"154380205","L","51","520","020202","1024"
389,"100 AUTUMN LANE, GEORGETOWN, KY, 40324","Match","Exact","100 AUTUMN LN, GEORGETOWN, KY, 40324",38.3180590010001,-84.564595955,"211986160","R","21","209","040502","3000"
390,"100 AVE LUIS MUNOZ MARIN, CAGUAS, PR, 725","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,"100 AVIATION WAY, WATSONVILLE, CA, 95076","Match","Exact","100 AVIATION WAY, WATSONVILLE, CA, 95076",36.931394583,-121.78967211,"606005347","L","06","087","110700","2002"
392,"100 B PINE, MADISONVILLE, TX, 77864","Match","Non_Exact","100 PINE ST, MADISONVILLE, TX, 77864",30.941850808,-95.928035071,"21784855","L","48","313","000400","1014"
393,"100 BACK FORTY LOOP, WILLIAMSBURG, VA, 23188","Match","Exact","100 BACK FORTY LOOP, WILLIAMSBURG, VA, 23188",37.357540299,-76.6892653739999,"635907509","L","51","199","051000","1020"
394,"100 BARRON CIR APT 4128, SOMERSET, NJ, 8873","Match","Exact","100 BARRON CIR, SOMERSET, NJ, 08873",40.521876053,-74.4967277649999,"650285748","L","34","035","053105","1015"
395,"100 BARRYMORE BLVD, FRANKLIN SQ, NY, 11010","Match","Exact","100 BARRYMORE BLVD, FRANKLIN SQ, NY, 11010",40.7112721170001,-73.6834171309999,"147667213","R","36","059","405301","3018"
396,"100 BARTLEY ST, HURLBURT FIELD, FL, 32544","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,"100 BARTON RD, WINDSOR, NY, 13865","Match","Exact","100 BARTON RD, WINDSOR, NY, 13865",42.0304807750001,-75.6775456829999,"46371864","L","36","007","012501","1042"
398,"100 BASSWOOD LANE, VICTORIA, TX, 77904","Match","Non_Exact","100 BASSWOOD DR, VICTORIA, TX, 77904",28.901246315,-97.077406208,"44573495","R","48","469","001501","2005"
399,"100 BATTLETOWN DRIVE, BERRYVILLE, VA, 22611","Match","Exact","100 BATTLETOWN DR, BERRYVILLE, VA, 22611",39.1483415880001,-77.965750019,"125891160","L","51","043","010101","3006"
400,"100 BAY ROAD, OCEAN CITY, NJ, 8226","Match","Exact","100 BAY RD, OCEAN CITY, NJ, 08226",39.2925672040001,-74.564973021,"174343354","R","34","009","020201","1022"
401,"100 BAYOU ONION LANE, THIBODAUX, LA, 70301","Match","Exact","100 BAYOU ONION LN, THIBODAUX, LA, 70301",29.8819674960001,-90.799073721,"92327351","R","22","057","020704","2000"
402,"100 BAYVIEW DRIVE  APT 2118, SUNNY ISLES BEACH, FL, 33160","Match","Exact","100 BAYVIEW DR, SUNNY ISLES BEACH, FL, 33160",25.922390664,-80.122593393,"640558379","L","12","086","000130","4000"
403,"100 BEARCAT DR, BENTLEYVILE, PA, 15314","Match","Non_Exact","100 BEARCAT DR, BENTLEYVILLE, PA, 15314",40.127849504,-80.027824481,"52835411","R","42","125","761000","1035"
404,"100 BEATRICE ST, GREENWOOD, MS, 38930","Match","Exact","100 BEATRICE ST, GREENWOOD, MS, 38930",33.5223968720001,-90.189166407,"1048311","R","28","083","950600","6027"
405,"100 BEECHWOOD DRIVE, CRANSTON, RI, 2921","Match","Exact","100 BEECHWOOD DR, CRANSTON, RI, 02921",41.7650822730001,-71.5358459249999,"645440079","L","44","007","014600","4005"
406,"100 BEEKMAN ST APT 10D, NEW YORK, NY, 10038","Match","Exact","100 BEEKMAN ST, NEW YORK, NY, 10038",40.7076411250001,-74.003070602,"59660537","L","36","061","001501","3007"
407,"100 BEHMER RD, PISCATAWAY, NJ, 8854","Match","Exact","100 BEHMER RD, PISCATAWAY, NJ, 08854",40.546885113,-74.4656053259999,"60317840","R","34","023","000603","1015"
408,"100 BEHMER ROAD, PISCATAWAY, NJ, 8854","Match","Exact","100 BEHMER RD, PISCATAWAY, NJ, 08854",40.546885113,-74.4656053259999,"60317840","R","34","023","000603","1015"
409,"100 BELKNAP ROAD, FRAMINGHAM, MA, 1701","Match","Exact","100 BELKNAP RD, FRAMINGHAM, MA, 01701",42.3113442490001,-71.441463942,"87101595","L","25","017","383600","4015"
410,"100 BELLAMY LOOP UNIT 18G, BRONX, NY, 10475","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,"100 BELLEGROVE DR, MCKINNEY, TX, 75071","Match","Non_Exact","100 BELLGROVE DR, MCKINNEY, TX, 75071",33.1968979390001,-96.670307333,"623940225","L","48","085","030609","5013"
412,"100 BELLEVUE AVENUE, HAVERHILL, MA, 1832","Match","Exact","100 BELLEVUE AVE, HAVERHILL, MA, 01832",42.7772591820001,-71.0921613469999,"636244397","L","25","009","260800","1002"
413,"100 BELLMORE AVENUE, PAINESVILLE, OH, 44077","Match","Non_Exact","100 BELLMORE ST, PAINESVILLE, OH, 44077",41.728490311,-81.21763373,"633787743","R","39","085","204900","1003"
414,"100 BERKSHIRE DRIVE, COVINGTON, GA, 30016","Match","Exact","100 BERKSHIRE DR, COVINGTON, GA, 30016",33.5444324860001,-83.9907435439999,"23626373","R","13","217","100905","3001"
415,"100 BERRY AVE, STATEN ISLAND, NY, 10312","Match","Exact","100 BERRY AVE, STATEN ISLAND, NY, 10312",40.560539475,-74.175509373,"59881651","L","36","085","017016","1014"
416,"100 BEVERLY HANKS CENTRE, HENDERSONVILLE, NC, 28792","Match","Exact","100 BEVERLY HANKS CENTER, HENDERSONVILLE, NC, 28792",35.329744921,-82.468119907,"152308868","L","37","089","931100","1004"
417,"100 BICENTENNIAL CIRCLE STE133, SACRAMENTO, CA, 95826","Match","Exact","100 BICENTENNIAL CIR, SACRAMENTO, CA, 95826",38.5511157560001,-121.405969094,"133445748","L","06","067","005205","2004"
418,"100 BIOVENTURES CENTER RM W130, IOWA CITY, IA, 52242","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,"100 BISHOP COURT, EGG HARBOR TOWNSHIP, NJ, 8234","Match","Exact","100 BISHOP CT, EGG HARBOR TOWNSHIP, NJ, 08234",39.37921751,-74.6720414709999,"202532994","R","34","001","011805","1017"
420,"100 BITTING RD, ALBURTIS, PA, 18011","Match","Exact","100 BITTING RD, ALBURTIS, PA, 18011",40.45029392,-75.651068241,"80432852","R","42","011","013402","1009"
421,"100 BLACK KNOB VIEW, BISBEE, AZ, 85605","Match","Non_Exact","100 BLACK KNOB VW, BISBEE, AZ, 85603",31.4099290190001,-109.876373687,"120904601","R","04","003","001100","2011"
422,"100 BLACKSMITH ROAD, CAMP HILL, PA, 17011","Match","Exact","100 BLACKSMITH RD, CAMP HILL, PA, 17011",40.2151528160001,-76.886128347,"60947614","R","42","041","010900","5000"
423,"100 BLANKET PASS, COVINGTON, GA, 30016","Match","Exact","100 BLANKET PASS, COVINGTON, GA, 30016",33.6068684200001,-83.930041199,"650755782","R","13","217","100506","2004"
424,"100 BLUFF TERRACE, SILVER SPRING, MD, 20902","Match","Exact","100 BLUFF TER, SILVER SPRING, MD, 20902",39.0417582490001,-77.010678866,"62064717","L","24","031","703208","2000"
425,"100 BOMONT PLACE, TOTOWA, NJ, 7512","Match","Exact","100 BOMONT PL, TOTOWA, NJ, 07512",40.8952534950001,-74.2215056919999,"65261118","L","34","031","223802","2003"
426,"100 BON TEMPS ROULE, MANDEVILLE, LA, 70471","Match","Exact","100 BON TEMPS ROULE, MANDEVILLE, LA, 70471",30.405228955,-90.127227507,"111307717","L","22","103","040307","1001"
427,"100 BORDER ROAD, NEEDHAM, MA, 2492","Match","Exact","100 BORDER RD, NEEDHAM, MA, 02492",42.28673294,-71.247325296,"87241101","L","25","021","403400","2001"
428,"100 BOTTOM ROAD, KINGS MOUNTAINS, NC, 28086","Match","Exact","100 BOTTOM RD, KINGS MOUNTAIN, NC, 28086",35.2996919660001,-81.435114116,"19339077","R","37","045","950302","2000"
429,"100 BOUHAN STREET, SAVANNAH, GA, 31404","Match","Exact","100 BOUHAN ST, SAVANNAH, GA, 31404",32.065296979,-81.077706421,"6190241","R","13","051","001100","2003"
430,"100 BOULANGER AVE, WEST HARTFORD, CT, 6110","Match","Exact","100 BOULANGER AVE, WEST HARTFORD, CT, 06110",41.746722677,-72.718255211,"3514020","R","09","003","496800","1002"
431,"100 BOULDERWOOD DRIVE, LIBERTY HILL, TX, 78642","Match","Exact","100 BOULDERWOOD DR, LIBERTY HILL, TX, 78642",30.654687186,-98.003104324,"619996069","L","48","491","020330","1052"
432,"100 BOWIE ST UNIT 1, ABBEVILLE, SC, 29620","Match","Exact","100 BOWIE ST, ABBEVILLE, SC, 29620",34.1762908360001,-82.382346318,"38258072","L","45","001","950500","4004"
433,"100 BOWMOOR BANK, PEACHTREE CITY, GA, 30269","Match","Exact","100 BOWMOOR BANK, PEACHTREE CITY, GA, 30269",33.3888164470001,-84.5502042429999,"75928010","R","13","113","140304","1001"
434,"100 BRANDEMERE CT, ELYRIA, OH, 44035","Match","Exact","100 BRANDEMERE CT, ELYRIA, OH, 44035",41.385335302,-82.092252479,"55420865","R","39","093","070101","3012"
435,"100 BRANDON COURT, THOMASVILLE, GA, 31792","Match","Exact","100 BRANDON CT, THOMASVILLE, GA, 31792",30.8170167810001,-83.995338708,"83129514","R","13","275","960800","2035"
436,"100 BRANDSHAW RD, LAKEWOOD, NJ, 8701","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,"100 BREWSTER DRIVE, GALLOWAY, NJ, 8205","Match","Exact","100 BREWSTER DR, GALLOWAY, NJ, 08205",39.4858824300001,-74.473292251,"202525967","R","34","001","010501","3031"
438,"100 BRIAR BRAE RD, STAMFORD, CT, 6903","Match","Exact","100 BRIAR BRAE RD, STAMFORD, CT, 06903",41.158115536,-73.563788984,"653165780","L","09","001","020301","2011"
439,"100 BRIDGEWATER DRIVE, PEACHTREE CITY, GA, 30269","Match","Exact","100 BRIDGEWATER DR, PEACHTREE CITY, GA, 30269",33.4212585990001,-84.596458404,"75942043","R","13","113","140207","3012"
440,"100 BRIGHTMOOR DR, FLORISSANT, MO, 63033","Match","Exact","100 BRIGHTMOOR DR, FLORISSANT, MO, 63033",38.7824877910001,-90.29461572,"100145079","R","29","189","211102","2004"
441,"100 BROAD ST SW, ATLANTA, GA, 30303","Match","Exact","100 BROAD ST SW, ATLANTA, GA, 30303",33.752180283,-84.3930162889999,"17344300","L","13","121","003500","2027"
442,"100 BROAD ST, CAMDEN, AL, 36726","Match","Exact","100 BROAD ST, CAMDEN, AL, 36726",31.994008912,-87.291973401,"10820239","R","01","131","034802","4028"
